,Organic_Abundance,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9 ,Feature 10
0,11.235904382760838,5.65645546063136,2.191887125840182,14.161240785332115,3.5558693883228303,10.101841459218178,4.594073739937137,5.008061241452875,1.266262144758128,2.1094893650166564,3.901760817028022
1,28.061930349844467,15.778496580829394,9.281831200219614,1.8589254809264746,12.273957799158628,5.46827764548217,12.279353689683035,11.55061042376328,5.870779370857741,8.714085837148275,12.211187147139084
2,4.5249410713205105,2.1363099836201798,10.960547596985794,8.40408641983665,5.265966916967692,7.640170998206383,1.4607210609125922,34.28024731566518,2.6022001820613996,11.918858760419997,0.882317664507241
3,4.7905501806265685,2.878247858324736,14.86010000069924,12.457733536055766,21.246029728457213,6.40292035487572,0.5662814136898232,0.5568550931428616,2.424263965737993,11.267967274566693,9.595989238500437
4,16.000672786002276,2.6704793469499695,6.517292167843431,1.7029690147454013,11.462010668718587,8.376996557202771,12.222408180788612,7.253817193416564,7.850742208017888,0.43268396159548905,15.807553823780179
5,2.2670747259966655,2.5887950272735165,9.389863620182417,9.77921156711573,3.353477092369144,15.407575196229764,0.5559789297746484,5.415952375724977,9.511671079302573,3.40436408332162,5.7856681050840635
6,0.7924962970223072,6.003039444776412,5.841262687647156,7.118586611190256,16.004071356443667,16.055841163298993,23.792993898564823,8.076698906197239,6.616867753859362,1.3252971133958644,11.860950080887005
7,9.2951330374051,13.306377796413706,4.143912243337893,21.000405234806188,3.8630560217674987,9.201459049324539,1.1201105753063558,2.495242284423844,10.17213050949386,3.8511390565051737,7.4896460544481815
8,2.488986808226554,8.470507387768375,18.604152497479028,2.8597038025843706,8.015975031711935,1.3081290370551033,18.8116891944327,11.027790224354671,20.203526729098556,4.161309600264432,18.567786846691327
9,3.8714113404904094,4.168726728633293,11.714734919740772,1.8590599220837543,7.37180584408671,14.95505416175758,0.8261776287543737,14.931875865002368,11.468967481195104,4.393662339630845,10.812219723640894
10,17.53671283514155,4.7199774113118504,0.7867665785346909,7.1198621898119265,13.10032769739844,13.388071270407648,15.366936572431554,6.26607561331198,6.577178891180589,2.3825143096953982,3.9188302386724865
11,1.4482019163711684,3.5783011276408883,3.7718412170145403,16.816981598480496,5.498536422543174,3.471025255313882,7.391008383276959,5.7997286345942,5.881233283218678,8.261393807356978,17.05379807478793
12,4.314164254052669,4.106513669536181,11.027061491312146,7.656238914470016,5.744160252141123,9.305193615209614,11.877172053908911,12.205566116858517,7.3089852081258355,6.222380116212273,10.477120034501278
13,15.957620232376241,6.181168110032461,2.5872004881166326,4.268201538406308,6.413209403642487,10.573877972724121,8.700184890400756,16.724499554215818,16.40083082861903,20.88612405324867,7.509093575145317
14,3.1766266327327397,3.4142272060302483,4.417412051591267,2.0304060406595816,8.904818541745696,2.069989888149764,1.170370158538678,4.779306026209471,4.6487538053816815,15.1003244299331,12.810742194301143
15,1.5961782165169116,1.1518067550706779,6.98716895315079,5.376649675499091,2.655749202486628,9.844376101128766,6.109824985694983,16.259133021632262,9.362334527059879,7.138802231619742,2.9754179569227324
16,2.4317876765878212,5.190042349866254,12.761342895201564,14.5252132592893,9.183000402191796,11.778947103242396,4.95690362092534,8.759988415270595,3.360812485033887,12.417423979320699,6.898862366373698
17,15.261427321017857,16.749583067261096,11.717761820416754,6.8689377581252895,16.750060152819998,0.5183436132833433,1.0761051320491686,12.814485820937708,9.872082455750311,0.6960469530290224,5.802198251933501
18,10.62027213802554,1.1494839392540683,0.8087884912608435,1.7913134531820418,20.06200318512907,3.480980478720832,16.485714344139964,1.394130361189623,8.810872192402378,2.397668259213235,15.845774307634283
19,4.179775019239179,21.120263709305096,6.598700542865296,12.869121774661789,0.10539565058270045,6.848508068821908,1.9855148409437953,17.34940058825826,4.659649600667904,3.8718984912774594,6.0024100185582885
20,1.2945799517857635,2.6325446520724953,3.9604999806943244,12.45569695780297,4.069199651932339,0.3603342841299899,1.0857858580226376,1.8104475740314672,3.6099627014393123,9.687178769426234,20.29994423185137
21,4.189092848631491,0.8963020935917094,5.883111013662675,2.4123172951813463,10.286532342396557,8.959506880320031,1.5561627400110427,8.90514463382845,21.245203899150063,1.8015306767916515,2.9634514667571348
22,2.8133922890531498,2.6492482998707545,16.103258169324587,9.928962489529498,18.256931956041832,0.8271318314149622,1.2034788758837898,9.899294818696585,2.7444059018104223,7.03584009375954,9.936196989425746
23,2.1261631953757605,1.5550237494875825,0.2528802250832869,15.069481053555426,25.40151223507175,2.6443349585717595,15.346415459215166,9.070088477416935,1.8340684324103584,2.5785838643734267,4.352731441860166
24,20.61813223416702,8.202145218656074,4.895928169530309,5.8237291636807855,9.461676277523985,25.34792966875948,20.345747825200906,2.157570891089555,12.558010365438841,3.3233035264803656,2.533755380585536
25,12.325679922332212,4.1829047609589605,2.79912443858091,6.521677029982502,5.341341984011178,13.734923744320275,11.22092071280994,0.2270767901949715,10.032315920259409,2.6206072141616126,1.5281844287175579
26,11.675828546729878,4.657200640441723,10.045525566123485,2.364504968483125,7.9167986154982675,6.818238012353165,10.334439963533821,2.470368281033804,16.822712947917438,3.89105222676326,2.1445517318269305
27,1.1907759356564243,18.57111029711512,1.0606302774531824,2.4649345270473026,4.695778521124678,9.487558250206924,12.182413553960341,8.691166026439815,5.293437416643119,10.302818444245814,8.114177208667591
28,4.290285364443223,9.092775997117412,10.737545960524645,8.623402054989253,14.155369250580891,18.77564621101294,5.039745564522801,11.50798949788372,9.03335610702916,5.2908231887356925,0.8829716560820716
29,3.2050840736454624,10.672737988838037,14.444610792939464,6.306505680242617,10.1402168929443,11.313862259663487,0.586748073626198,11.589238329526273,6.678220946200341,4.655820977323845,16.605762563290405
30,8.637959264003255,9.827977709797196,22.065952607382236,1.3172886263063501,2.3502383646867346,8.00422609287515,1.9729766488739797,8.766116061953051,2.6021293180738536,12.639761641628478,11.501559294080074
31,1.007551912280227,1.8618564566303268,2.530131612799973,9.543910208620108,5.069190094605524,1.0942452880365492,6.357001305135882,17.955166691449,10.616503300869322,4.078199080469172,4.388999091099263
32,0.26450446038670156,0.49522969486513213,1.8128732326447305,3.3855610686997393,7.341770759366909,9.064488053749116,2.6006323028432043,13.035727722825882,1.6923159100501954,2.8226010313666383,7.572147753872855
33,3.4159255884726827,1.843455805739885,10.468074238804856,5.264481156386729,15.17878238350246,5.0549096384220595,1.478631844250872,9.048449501986207,2.881460670578301,2.3120582276986927,1.2901886302145325
34,11.31031131216298,17.391767330424234,9.57760674189594,8.195561848044905,2.3408319394761454,3.2671149036697966,16.238035082204682,13.634941631556067,4.1943088775376385,22.344028127919916,22.727562711683667
35,9.17617707001524,3.4874736473688395,5.079903109735817,6.338402656621106,3.2060597457237123,2.8747282768197313,2.918663993325867,5.629198273909727,14.580429772872083,2.27695340952741,4.610202758846207
36,3.250672623754997,4.108838220369503,3.495657075457954,12.492120909665815,9.982933403499864,7.845089466224114,6.215562454473684,1.6610531802512427,4.861231441924147,10.180834765709985,0.48922226692396475
37,23.93067347757839,5.506850945759191,7.288547319417246,3.312349773048722,5.29453082846675,2.9533338224352343,1.8581547721283795,3.588551755093685,9.439243815004444,0.9826825846391576,11.692100199610806
38,0.5612948673060097,2.5358069500798153,5.883607443449935,14.015576001968249,7.611735535218125,12.420452208585376,8.366721626784354,0.44015281339461887,2.598070166137604,11.502090975622082,17.057116459726494
