,Organic_Abundance,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9 ,Feature 10
0,12.837975694197494,7.032690376123957,6.697946304676541,0.2229454485519926,14.433483520598749,5.0580406914809455,7.926684111964073,3.1144603660510595,1.050287364471191,1.371452674538026,0.7552735521199725
1,0.9640137432429232,20.22138037213368,4.646751274101673,2.602340714306041,14.371931023682654,0.5310261536892211,9.985586929500156,2.9289468516252644,0.08000519493493541,7.198999200022519,11.461926571392212
2,7.3312679836893855,13.7047444787817,12.768070288849131,12.11584007140906,10.735404174462339,2.162155377004998,12.060460956006644,1.6020827843671532,9.322407918479238,6.243008644964309,11.264827332684153
3,8.913941681955253,1.6956430854613724,20.426191601669426,0.652349889571383,5.919359779080651,10.356733329253238,2.4342635139985944,9.472741692363567,8.56138968379899,9.762893699684374,17.209819033180295
4,0.9937796836271191,7.892663874659156,0.3894365823223698,4.843589360674089,3.2048117455574454,2.203374264267931,1.4772593887252161,13.931801979787386,8.812336795824793,13.522899361174039,10.940990287657984
5,9.63593918175849,0.9981830389958125,9.875306211978481,2.631258526335821,1.3374297208939134,4.125037321052941,3.2431528949191306,14.151042289603701,3.786240785326127,4.427848642852118,6.36238397224628
6,10.852378502742459,5.2144291914776595,3.6342727988337336,8.3223914441234,10.470355529248437,7.887662029696141,4.785861325641691,11.41428571840185,1.733863263119184,3.10420375811203,0.7244099042842217
7,5.050496569940326,2.6538866253134414,12.875309232453931,1.696238577394817,1.567118177096245,6.7376207788608244,6.008914828735686,11.231060227584013,6.882945072516935,21.649620639346516,2.065375831023411
8,9.780540937937678,8.922159020686726,3.1106038761062846,7.375828362224431,0.10297917903264203,0.7286615065617621,11.040151642638655,0.28396459672580204,8.802392248625779,2.6009759770901635,7.39220827970711
9,1.2468038504755463,1.8947113460236042,13.080302594703202,8.311870246283373,15.79530842426484,7.40743711839162,16.587440973233956,2.0478852631017244,1.9109388557292206,7.8099050071557645,4.702927016285909
10,4.25270788280597,8.723583630029903,5.566574819067026,3.300935165733827,12.038265474310572,6.326169464573695,6.590264905852888,13.353294548317045,8.132345667479875,10.492279105463194,9.041892221953512
11,10.729209049930262,2.7388223112071683,26.703887234315246,1.2660721361382075,7.177533973275122,0.5961065147408302,7.4995267696184325,16.404493802815047,3.600910185267154,3.641418740757152,13.31529435975666
12,17.349688661805033,4.370964546275321,6.369352533552382,6.356983208394956,6.705013657847438,0.631403164114252,5.394364743846618,4.444193671288642,32.89151658886399,10.614931775341843,6.8886187702232595
13,0.5920966829919969,0.12928732536178,6.722678247766956,6.99127033816651,0.6527427746127317,5.8128219804378665,1.4378194815201595,0.8600682267650324,14.74354673599203,11.049339084900268,23.60090554261862
14,1.1408238026148834,17.845690714689354,10.288471412726516,7.27867873594473,0.2027502321210732,15.765378723389565,8.82603637103901,6.448362422907191,15.898046431940232,12.560691419376065,5.766793650362741
15,7.3976496740048585,5.992067188498654,4.204057459862168,6.604497914816461,10.73466060594612,5.908723724968869,11.262353966587193,9.346994813317215,12.473259956782645,3.3191350817178744,14.889614158361955
16,11.225958619730452,6.688905317757222,6.759950866576521,5.616049987363704,3.5029056320446843,9.89708922214152,3.8015466187645144,11.342027947989788,8.177698626327485,2.3684515883094783,0.9255649522871503
17,9.768407792836335,7.182952991581973,21.33055812080238,10.892357288770746,0.5308163079117282,3.9340923383111366,15.638005612004067,3.5094093787962954,9.796998820834105,1.786272339717227,1.4515271692506162
18,4.496580633823479,3.075485492268118,13.52122680902735,29.046874706423658,3.3757465970434857,12.246296593449287,3.5475452894723514,7.879276723070302,16.450705459030154,0.06803702153055859,19.653448336649255
19,5.690810903961168,3.189393402536089,10.998621616275981,22.99122240557393,16.934446632601013,5.592142587793203,12.102326338587911,3.136733552666111,5.240602358362199,0.4679230700800016,16.101825722640417
20,4.7281960783621555,14.253675521145334,5.307863853572693,3.3822834280462404,13.629118044496488,13.213912715419996,10.303880226117885,8.649592108582535,17.228853899802417,13.101721897899395,0.4914117702757571
